Temp:49.13,Rele:1,Set Point:70,Tempo:5609.57
Temp:49.13,Rele:1,Set Point:70,Tempo:5610.14
Temp:49.13,Rele:1,Set Point:70,Tempo:5610.70
Temp:49.13,Rele:1,Set Point:70,Tempo:5611.26
Temp:49.13,Rele:1,Set Point:70,Tempo:5611.83
Temp:49.13,Rele:1,Set Point:70,Tempo:5612.39
Temp:49.13,Rele:1,Set Point:70,Tempo:5612.95
Temp:49.13,Rele:1,Set Point:70,Tempo:5613.52
Temp:49.13,Rele:1,Set Point:70,Tempo:5614.08
Temp:49.13,Rele:1,Set Point:70,Tempo:5614.65
Temp:49.13,Rele:1,Set Point:70,Tempo:5615.21
Temp:49.06,Rele:1,Set Point:70,Tempo:5615.77
Temp:49.13,Rele:1,Set Point:70,Tempo:5616.34
Temp:49.13,Rele:1,Set Point:70,Tempo:5616.91
Temp:49.13,Rele:1,Set Point:70,Tempo:5617.47
Temp:49.13,Rele:1,Set Point:70,Tempo:5618.03
Temp:49.13,Rele:1,Set Point:70,Tempo:5618.60
Temp:49.13,Rele:1,Set Point:70,Tempo:5619.16
Temp:49.06,Rele:1,Set Point:70,Tempo:5619.72
Temp:49.13,Rele:1,Set Point:70,Tempo:5620.29
Temp:49.06,Rele:1,Set Point:70,Tempo:5620.85
Temp:49.13,Rele:1,Set Point:70,Tempo:5621.41
Temp:49.06,Rele:1,Set Point:70,Tempo:5621.98
Temp:49.06,Rele:1,Set Point:70,Tempo:5622.54
Temp:49.06,Rele:1,Set Point:70,Tempo:5623.11
Temp:49.06,Rele:1,Set Point:70,Tempo:5623.67
Temp:49.06,Rele:1,Set Point:70,Tempo:5624.24
Temp:49.06,Rele:1,Set Point:70,Tempo:5624.80
Temp:49.06,Rele:1,Set Point:70,Tempo:5625.36
Temp:49.06,Rele:1,Set Point:70,Tempo:5625.93
Temp:49.06,Rele:1,Set Point:70,Tempo:5626.49
Temp:49.06,Rele:1,Set Point:70,Tempo:5627.05
Temp:49.06,Rele:1,Set Point:70,Tempo:5627.62
Temp:49.06,Rele:1,Set Point:70,Tempo:5628.19
Temp:49.00,Rele:1,Set Point:70,Tempo:5628.75
Temp:49.00,Rele:1,Set Point:70,Tempo:5629.31
Temp:49.06,Rele:1,Set Point:70,Tempo:5629.88
Temp:49.00,Rele:1,Set Point:70,Tempo:5630.44
Temp:49.00,Rele:1,Set Point:70,Tempo:5631.01
Temp:49.00,Rele:1,Set Point:70,Tempo:5631.57
Temp:49.00,Rele:1,Set Point:70,Tempo:5632.13
Temp:49.00,Rele:1,Set Point:70,Tempo:5632.70
Temp:49.00,Rele:1,Set Point:70,Tempo:5633.26
Temp:49.00,Rele:1,Set Point:70,Tempo:5633.82
Temp:49.00,Rele:1,Set Point:70,Tempo:5634.39
Temp:49.00,Rele:1,Set Point:70,Tempo:5634.95
Temp:49.00,Rele:1,Set Point:70,Tempo:5635.52
Temp:49.00,Rele:1,Set Point:70,Tempo:5636.08
Temp:49.00,Rele:1,Set Point:70,Tempo:5636.65
Temp:49.00,Rele:1,Set Point:70,Tempo:5637.21
Temp:49.00,Rele:1,Set Point:70,Tempo:5637.77
Temp:49.00,Rele:1,Set Point:70,Tempo:5638.34
Temp:48.94,Rele:1,Set Point:70,Tempo:5638.90
Temp:49.00,Rele:1,Set Point:70,Tempo:5639.46
Temp:49.00,Rele:1,Set Point:70,Tempo:5640.03
Temp:49.00,Rele:1,Set Point:70,Tempo:5640.60
Temp:49.00,Rele:1,Set Point:70,Tempo:5641.16
Temp:49.00,Rele:1,Set Point:70,Tempo:5641.72
Temp:48.94,Rele:1,Set Point:70,Tempo:5642.29
Temp:49.00,Rele:1,Set Point:70,Tempo:5642.85
Temp:48.94,Rele:1,Set Point:70,Tempo:5643.41
Temp:48.94,Rele:1,Set Point:70,Tempo:5643.98
Temp:48.94,Rele:1,Set Point:70,Tempo:5644.54
Temp:48.94,Rele:1,Set Point:70,Tempo:5645.10
Temp:48.94,Rele:1,Set Point:70,Tempo:5645.67
Temp:48.94,Rele:1,Set Point:70,Tempo:5646.23
Temp:48.94,Rele:1,Set Point:70,Tempo:5646.80
Temp:48.94,Rele:1,Set Point:70,Tempo:5647.36
Temp:48.94,Rele:1,Set Point:70,Tempo:5647.93
Temp:48.94,Rele:1,Set Point:70,Tempo:5648.49
Temp:48.94,Rele:1,Set Point:70,Tempo:5649.05
Temp:48.94,Rele:1,Set Point:70,Tempo:5649.62
Temp:48.94,Rele:1,Set Point:70,Tempo:5650.18
Temp:48.94,Rele:1,Set Point:70,Tempo:5650.75
Temp:48.94,Rele:1,Set Point:70,Tempo:5651.31
Temp:48.94,Rele:1,Set Point:70,Tempo:5651.87
Temp:48.94,Rele:1,Set Point:70,Tempo:5652.44
Temp:48.94,Rele:1,Set Point:70,Tempo:5653.00
Temp:48.88,Rele:1,Set Point:70,Tempo:5653.57
Temp:48.94,Rele:1,Set Point:70,Tempo:5654.13
Temp:48.88,Rele:1,Set Point:70,Tempo:5654.70
Temp:48.88,Rele:1,Set Point:70,Tempo:5655.26
Temp:48.94,Rele:1,Set Point:70,Tempo:5655.82
Temp:48.94,Rele:1,Set Point:70,Tempo:5656.39
Temp:48.88,Rele:1,Set Point:70,Tempo:5656.95
Temp:48.88,Rele:1,Set Point:70,Tempo:5657.51
Temp:48.88,Rele:1,Set Point:70,Tempo:5658.08
Temp:48.88,Rele:1,Set Point:70,Tempo:5658.64
Temp:48.88,Rele:1,Set Point:70,Tempo:5659.21
Temp:48.88,Rele:1,Set Point:70,Tempo:5659.77
Temp:48.88,Rele:1,Set Point:70,Tempo:5660.34
Temp:48.88,Rele:1,Set Point:70,Tempo:5660.90
Temp:48.88,Rele:1,Set Point:70,Tempo:5661.46
Temp:48.88,Rele:1,Set Point:70,Tempo:5662.03
Temp:48.88,Rele:1,Set Point:70,Tempo:5662.59
Temp:48.88,Rele:1,Set Point:70,Tempo:5663.15
Temp:48.88,Rele:1,Set Point:70,Tempo:5663.72
Temp:48.88,Rele:1,Set Point:70,Tempo:5664.28
Temp:48.81,Rele:1,Set Point:70,Tempo:5664.85
Temp:48.81,Rele:1,Set Point:70,Tempo:5665.41
Temp:48.81,Rele:1,Set Point:70,Tempo:5665.98
Temp:48.81,Rele:1,Set Point:70,Tempo:5666.54
Temp:48.88,Rele:1,Set Point:70,Tempo:5667.10
Temp:48.88,Rele:1,Set Point:70,Tempo:5667.67
Temp:48.81,Rele:1,Set Point:70,Tempo:5668.23
Temp:48.81,Rele:1,Set Point:70,Tempo:5668.79
Temp:48.81,Rele:1,Set Point:70,Tempo:5669.36
Temp:48.88,Rele:1,Set Point:70,Tempo:5669.92
Temp:48.81,Rele:1,Set Point:70,Tempo:5670.49
Temp:48.81,Rele:1,Set Point:70,Tempo:5671.05
Temp:48.81,Rele:1,Set Point:70,Tempo:5671.62
Temp:48.81,Rele:1,Set Point:70,Tempo:5672.18
Temp:48.81,Rele:1,Set Point:70,Tempo:5672.74
Temp:48.81,Rele:1,Set Point:70,Tempo:5673.31
Temp:48.81,Rele:1,Set Point:70,Tempo:5673.87
Temp:48.81,Rele:1,Set Point:70,Tempo:5674.43
Temp:48.81,Rele:1,Set Point:70,Tempo:5675.00
Temp:48.81,Rele:1,Set Point:70,Tempo:5675.56
Temp:48.81,Rele:1,Set Point:70,Tempo:5676.13
Temp:48.81,Rele:1,Set Point:70,Tempo:5676.69
Temp:48.81,Rele:1,Set Point:70,Tempo:5677.26
Temp:48.81,Rele:1,Set Point:70,Tempo:5677.82
Temp:48.81,Rele:1,Set Point:70,Tempo:5678.38
Temp:48.81,Rele:1,Set Point:70,Tempo:5678.95
Temp:48.81,Rele:1,Set Point:70,Tempo:5679.51
Temp:48.81,Rele:1,Set Point:70,Tempo:5680.07
Temp:48.81,Rele:1,Set Point:70,Tempo:5680.64
Temp:48.75,Rele:1,Set Point:70,Tempo:5681.20
Temp:48.75,Rele:1,Set Point:70,Tempo:5681.77
Temp:48.75,Rele:1,Set Point:70,Tempo:5682.33
Temp:48.75,Rele:1,Set Point:70,Tempo:5682.90
Temp:48.75,Rele:1,Set Point:70,Tempo:5683.46
Temp:48.81,Rele:1,Set Point:70,Tempo:5684.02
Temp:48.75,Rele:1,Set Point:70,Tempo:5684.59
Temp:48.75,Rele:1,Set Point:70,Tempo:5685.15
Temp:48.75,Rele:1,Set Point:70,Tempo:5685.71
Temp:48.75,Rele:1,Set Point:70,Tempo:5686.28
Temp:48.75,Rele:1,Set Point:70,Tempo:5686.84
Temp:48.75,Rele:1,Set Point:70,Tempo:5687.41
Temp:48.75,Rele:1,Set Point:70,Tempo:5687.97
Temp:48.75,Rele:1,Set Point:70,Tempo:5688.54
Temp:48.75,Rele:1,Set Point:70,Tempo:5689.10
Temp:48.75,Rele:1,Set Point:70,Tempo:5689.66
Temp:48.75,Rele:1,Set Point:70,Tempo:5690.23
Temp:48.69,Rele:1,Set Point:70,Tempo:5690.79
Temp:48.69,Rele:1,Set Point:70,Tempo:5691.35
Temp:48.69,Rele:1,Set Point:70,Tempo:5691.92
Temp:48.75,Rele:1,Set Point:70,Tempo:5692.48
Temp:48.69,Rele:1,Set Point:70,Tempo:5693.05
Temp:48.69,Rele:1,Set Point:70,Tempo:5693.61
Temp:48.75,Rele:1,Set Point:70,Tempo:5694.18
Temp:48.75,Rele:1,Set Point:70,Tempo:5694.74
Temp:48.69,Rele:1,Set Point:70,Tempo:5695.30
Temp:48.69,Rele:1,Set Point:70,Tempo:5695.87
Temp:48.69,Rele:1,Set Point:70,Tempo:5696.43
Temp:48.69,Rele:1,Set Point:70,Tempo:5696.99
Temp:48.69,Rele:1,Set Point:70,Tempo:5697.56
Temp:48.69,Rele:1,Set Point:70,Tempo:5698.12
Temp:48.69,Rele:1,Set Point:70,Tempo:5698.69
Temp:48.69,Rele:1,Set Point:70,Tempo:5699.25
Temp:48.69,Rele:1,Set Point:70,Tempo:5699.82
Temp:48.69,Rele:1,Set Point:70,Tempo:5700.38
Temp:48.69,Rele:1,Set Point:70,Tempo:5700.94
Temp:48.69,Rele:1,Set Point:70,Tempo:5701.51
Temp:48.69,Rele:1,Set Point:70,Tempo:5702.07
Temp:48.69,Rele:1,Set Point:70,Tempo:5702.63
Temp:48.69,Rele:1,Set Point:70,Tempo:5703.20
Temp:48.63,Rele:1,Set Point:70,Tempo:5703.76
Temp:48.69,Rele:1,Set Point:70,Tempo:5704.33
Temp:48.63,Rele:1,Set Point:70,Tempo:5704.89
Temp:48.69,Rele:1,Set Point:70,Tempo:5705.45
Temp:48.63,Rele:1,Set Point:70,Tempo:5706.02
Temp:48.69,Rele:1,Set Point:70,Tempo:5706.58
Temp:48.63,Rele:1,Set Point:70,Tempo:5707.15
Temp:48.63,Rele:1,Set Point:70,Tempo:5707.71
Temp:48.63,Rele:1,Set Point:70,Tempo:5708.27
Temp:48.63,Rele:1,Set Point:70,Tempo:5708.84
Temp:48.63,Rele:1,Set Point:70,Tempo:5709.40
Temp:48.63,Rele:1,Set Point:70,Tempo:5709.96
Temp:48.63,Rele:1,Set Point:70,Tempo:5710.53
Temp:48.63,Rele:1,Set Point:70,Tempo:5711.10
Temp:48.63,Rele:1,Set Point:70,Tempo:5711.66
Temp:48.63,Rele:1,Set Point:70,Tempo:5712.22
Temp:48.63,Rele:1,Set Point:70,Tempo:5712.79
Temp:48.63,Rele:1,Set Point:70,Tempo:5713.35
Temp:48.56,Rele:1,Set Point:70,Tempo:5713.91
Temp:48.56,Rele:1,Set Point:70,Tempo:5714.48
Temp:48.56,Rele:1,Set Point:70,Tempo:5715.04
Temp:48.63,Rele:1,Set Point:70,Tempo:5715.60
Temp:48.56,Rele:1,Set Point:70,Tempo:5716.17
Temp:48.56,Rele:1,Set Point:70,Tempo:5716.74
Temp:48.56,Rele:1,Set Point:70,Tempo:5717.30
Temp:48.56,Rele:1,Set Point:70,Tempo:5717.86
Temp:48.56,Rele:1,Set Point:70,Tempo:5718.43
Temp:48.56,Rele:1,Set Point:70,Tempo:5718.99
Temp:48.56,Rele:1,Set Point:70,Tempo:5719.55
Temp:48.56,Rele:1,Set Point:70,Tempo:5720.12
Temp:48.56,Rele:1,Set Point:70,Tempo:5720.68
Temp:48.56,Rele:1,Set Point:70,Tempo:5721.24
Temp:48.56,Rele:1,Set Point:70,Tempo:5721.81
Temp:48.56,Rele:1,Set Point:70,Tempo:5722.37
Temp:48.56,Rele:1,Set Point:70,Tempo:5722.94
Temp:48.56,Rele:1,Set Point:70,Tempo:5723.50
Temp:48.56,Rele:1,Set Point:70,Tempo:5724.07
Temp:48.56,Rele:1,Set Point:70,Tempo:5724.63
Temp:48.50,Rele:1,Set Point:70,Tempo:5725.19
Temp:48.56,Rele:1,Set Point:70,Tempo:5725.76
Temp:48.56,Rele:1,Set Point:70,Tempo:5726.32
Temp:48.50,Rele:1,Set Point:70,Tempo:5726.88
Temp:48.56,Rele:1,Set Point:70,Tempo:5727.45
Temp:48.50,Rele:1,Set Point:70,Tempo:5728.01
Temp:48.50,Rele:1,Set Point:70,Tempo:5728.58
Temp:48.50,Rele:1,Set Point:70,Tempo:5729.14
Temp:48.50,Rele:1,Set Point:70,Tempo:5729.71
Temp:48.50,Rele:1,Set Point:70,Tempo:5730.27
Temp:48.50,Rele:1,Set Point:70,Tempo:5730.83
Temp:48.50,Rele:1,Set Point:70,Tempo:5731.40
Temp:48.50,Rele:1,Set Point:70,Tempo:5731.96
Temp:48.50,Rele:1,Set Point:70,Tempo:5732.52
Temp:48.50,Rele:1,Set Point:70,Tempo:5733.09
Temp:48.50,Rele:1,Set Point:70,Tempo:5733.65
Temp:48.50,Rele:1,Set Point:70,Tempo:5734.22
Temp:48.50,Rele:1,Set Point:70,Tempo:5734.78
Temp:48.50,Rele:1,Set Point:70,Tempo:5735.35
Temp:48.50,Rele:1,Set Point:70,Tempo:5735.91
Temp:48.50,Rele:1,Set Point:70,Tempo:5736.47
Temp:48.50,Rele:1,Set Point:70,Tempo:5737.04
Temp:48.50,Rele:1,Set Point:70,Tempo:5737.60
Temp:48.50,Rele:1,Set Point:70,Tempo:5738.16
Temp:48.50,Rele:1,Set Point:70,Tempo:5738.73
Temp:48.50,Rele:1,Set Point:70,Tempo:5739.29
Temp:48.50,Rele:1,Set Point:70,Tempo:5739.86
Temp:48.50,Rele:1,Set Point:70,Tempo:5740.42
Temp:48.50,Rele:1,Set Point:70,Tempo:5740.98
Temp:48.44,Rele:1,Set Point:70,Tempo:5741.55
Temp:48.44,Rele:1,Set Point:70,Tempo:5742.11
Temp:48.50,Rele:1,Set Point:70,Tempo:5742.68
Temp:48.50,Rele:1,Set Point:70,Tempo:5743.24
Temp:48.44,Rele:1,Set Point:70,Tempo:5743.80
Temp:48.44,Rele:1,Set Point:70,Tempo:5744.37
Temp:48.44,Rele:1,Set Point:70,Tempo:5744.93
Temp:48.44,Rele:1,Set Point:70,Tempo:5745.49
Temp:48.44,Rele:1,Set Point:70,Tempo:5746.06
Temp:48.44,Rele:1,Set Point:70,Tempo:5746.62
Temp:48.44,Rele:1,Set Point:70,Tempo:5747.19
Temp:48.44,Rele:1,Set Point:70,Tempo:5747.75
Temp:48.44,Rele:1,Set Point:70,Tempo:5748.31
Temp:48.44,Rele:1,Set Point:70,Tempo:5748.88
Temp:48.44,Rele:1,Set Point:70,Tempo:5749.44
Temp:48.44,Rele:1,Set Point:70,Tempo:5750.00
Temp:48.44,Rele:1,Set Point:70,Tempo:5750.57
Temp:48.44,Rele:1,Set Point:70,Tempo:5751.14
Temp:48.44,Rele:1,Set Point:70,Tempo:5751.70
Temp:48.44,Rele:1,Set Point:70,Tempo:5752.26
Temp:48.38,Rele:1,Set Point:70,Tempo:5752.83
Temp:48.44,Rele:1,Set Point:70,Tempo:5753.39
Temp:48.44,Rele:1,Set Point:70,Tempo:5753.95
Temp:48.44,Rele:1,Set Point:70,Tempo:5754.52
Temp:48.44,Rele:1,Set Point:70,Tempo:5755.08
Temp:48.44,Rele:1,Set Point:70,Tempo:5755.64
Temp:48.44,Rele:1,Set Point:70,Tempo:5756.21
Temp:48.38,Rele:1,Set Point:70,Tempo:5756.77
Temp:48.38,Rele:1,Set Point:70,Tempo:5757.34
Temp:48.44,Rele:1,Set Point:70,Tempo:5757.90
Temp:48.44,Rele:1,Set Point:70,Tempo:5758.46
Temp:48.38,Rele:1,Set Point:70,Tempo:5759.03
Temp:48.44,Rele:1,Set Point:70,Tempo:5759.59
Temp:48.38,Rele:1,Set Point:70,Tempo:5760.15
Temp:48.38,Rele:1,Set Point:70,Tempo:5760.72
Temp:48.38,Rele:1,Set Point:70,Tempo:5761.28
Temp:48.38,Rele:1,Set Point:70,Tempo:5761.85
Temp:48.38,Rele:1,Set Point:70,Tempo:5762.41
Temp:48.38,Rele:1,Set Point:70,Tempo:5762.98
Temp:48.38,Rele:1,Set Point:70,Tempo:5763.54
Temp:48.38,Rele:1,Set Point:70,Tempo:5764.10
Temp:48.38,Rele:1,Set Point:70,Tempo:5764.67
Temp:48.38,Rele:1,Set Point:70,Tempo:5765.23
Temp:48.38,Rele:1,Set Point:70,Tempo:5765.79
Temp:48.38,Rele:1,Set Point:70,Tempo:5766.36
Temp:48.31,Rele:1,Set Point:70,Tempo:5766.92
Temp:48.38,Rele:1,Set Point:70,Tempo:5767.49
Temp:48.31,Rele:1,Set Point:70,Tempo:5768.05
Temp:48.31,Rele:1,Set Point:70,Tempo:5768.62
Temp:48.31,Rele:1,Set Point:70,Tempo:5769.18
Temp:48.38,Rele:1,Set Point:70,Tempo:5769.74
Temp:48.31,Rele:1,Set Point:70,Tempo:5770.31
Temp:48.31,Rele:1,Set Point:70,Tempo:5770.87
Temp:48.31,Rele:1,Set Point:70,Tempo:5771.43
Temp:48.31,Rele:1,Set Point:70,Tempo:5772.00
Temp:48.31,Rele:1,Set Point:70,Tempo:5772.56
Temp:48.31,Rele:1,Set Point:70,Tempo:5773.13
Temp:48.31,Rele:1,Set Point:70,Tempo:5773.69
Temp:48.31,Rele:1,Set Point:70,Tempo:5774.25
Temp:48.31,Rele:1,Set Point:70,Tempo:5774.82
Temp:48.31,Rele:1,Set Point:70,Tempo:5775.38
Temp:48.31,Rele:1,Set Point:70,Tempo:5775.94
Temp:48.31,Rele:1,Set Point:70,Tempo:5776.51
Temp:48.31,Rele:1,Set Point:70,Tempo:5777.07
Temp:48.31,Rele:1,Set Point:70,Tempo:5777.63
Temp:48.31,Rele:1,Set Point:70,Tempo:5778.20
Temp:48.31,Rele:1,Set Point:70,Tempo:5778.77
Temp:48.31,Rele:1,Set Point:70,Tempo:5779.33
Temp:48.31,Rele:1,Set Point:70,Tempo:5779.89
Temp:48.31,Rele:1,Set Point:70,Tempo:5780.46
Temp:48.31,Rele:1,Set Point:70,Tempo:5781.02
Temp:48.31,Rele:1,Set Point:70,Tempo:5781.58
Temp:48.31,Rele:1,Set Point:70,Tempo:5782.15
Temp:48.25,Rele:1,Set Point:70,Tempo:5782.71
Temp:48.25,Rele:1,Set Point:70,Tempo:5783.27
Temp:48.25,Rele:1,Set Point:70,Tempo:5783.84
Temp:48.25,Rele:1,Set Point:70,Tempo:5784.40
Temp:48.25,Rele:1,Set Point:70,Tempo:5784.97
Temp:48.25,Rele:1,Set Point:70,Tempo:5785.53
Temp:48.25,Rele:1,Set Point:70,Tempo:5786.10
Temp:48.25,Rele:1,Set Point:70,Tempo:5786.66
Temp:48.25,Rele:1,Set Point:70,Tempo:5787.22
Temp:48.25,Rele:1,Set Point:70,Tempo:5787.79
Temp:48.25,Rele:1,Set Point:70,Tempo:5788.35
Temp:48.25,Rele:1,Set Point:70,Tempo:5788.91
Temp:48.25,Rele:1,Set Point:70,Tempo:5789.48
Temp:48.25,Rele:1,Set Point:70,Tempo:5790.04
Temp:48.25,Rele:1,Set Point:70,Tempo:5790.61
Temp:48.25,Rele:1,Set Point:70,Tempo:5791.17
Temp:48.25,Rele:1,Set Point:70,Tempo:5791.73
Temp:48.25,Rele:1,Set Point:70,Tempo:5792.30
Temp:48.25,Rele:1,Set Point:70,Tempo:5792.86
Temp:48.19,Rele:1,Set Point:70,Tempo:5793.42
Temp:48.25,Rele:1,Set Point:70,Tempo:5793.99
Temp:48.25,Rele:1,Set Point:70,Tempo:5794.55
Temp:48.19,Rele:1,Set Point:70,Tempo:5795.12
Temp:48.19,Rele:1,Set Point:70,Tempo:5795.68
Temp:48.19,Rele:1,Set Point:70,Tempo:5796.25
Temp:48.19,Rele:1,Set Point:70,Tempo:5796.81
Temp:48.19,Rele:1,Set Point:70,Tempo:5797.37
Temp:48.19,Rele:1,Set Point:70,Tempo:5797.94
Temp:48.19,Rele:1,Set Point:70,Tempo:5798.50
Temp:48.19,Rele:1,Set Point:70,Tempo:5799.06
Temp:48.19,Rele:1,Set Point:70,Tempo:5799.63
Temp:48.19,Rele:1,Set Point:70,Tempo:5800.19
Temp:48.19,Rele:1,Set Point:70,Tempo:5800.75
Temp:48.19,Rele:1,Set Point:70,Tempo:5801.32
Temp:48.19,Rele:1,Set Point:70,Tempo:5801.89
Temp:48.19,Rele:1,Set Point:70,Tempo:5802.45
Temp:48.19,Rele:1,Set Point:70,Tempo:5803.01
Temp:48.19,Rele:1,Set Point:70,Tempo:5803.58
Temp:48.19,Rele:1,Set Point:70,Tempo:5804.14
Temp:48.19,Rele:1,Set Point:70,Tempo:5804.70
Temp:48.19,Rele:1,Set Point:70,Tempo:5805.27
Temp:48.19,Rele:1,Set Point:70,Tempo:5805.83
Temp:48.13,Rele:1,Set Point:70,Tempo:5806.39
Temp:48.13,Rele:1,Set Point:70,Tempo:5806.96
Temp:48.13,Rele:1,Set Point:70,Tempo:5807.52
Temp:48.13,Rele:1,Set Point:70,Tempo:5808.09
Temp:48.13,Rele:1,Set Point:70,Tempo:5808.65
Temp:48.19,Rele:1,Set Point:70,Tempo:5809.21
Temp:48.13,Rele:1,Set Point:70,Tempo:5809.78
Temp:48.13,Rele:1,Set Point:70,Tempo:5810.34
Temp:48.13,Rele:1,Set Point:70,Tempo:5810.90
Temp:48.13,Rele:1,Set Point:70,Tempo:5811.47
Temp:48.13,Rele:1,Set Point:70,Tempo:5812.03
Temp:48.13,Rele:1,Set Point:70,Tempo:5812.60
Temp:48.13,Rele:1,Set Point:70,Tempo:5813.16
Temp:48.13,Rele:1,Set Point:70,Tempo:5813.72
Temp:48.13,Rele:1,Set Point:70,Tempo:5814.29
Temp:48.13,Rele:1,Set Point:70,Tempo:5814.85
Temp:48.13,Rele:1,Set Point:70,Tempo:5815.41
Temp:48.06,Rele:1,Set Point:70,Tempo:5815.98
Temp:48.13,Rele:1,Set Point:70,Tempo:5816.54
Temp:48.13,Rele:1,Set Point:70,Tempo:5817.11
Temp:48.13,Rele:1,Set Point:70,Tempo:5817.67
Temp:48.06,Rele:1,Set Point:70,Tempo:5818.24
Temp:48.13,Rele:1,Set Point:70,Tempo:5818.80
Temp:48.06,Rele:1,Set Point:70,Tempo:5819.36
Temp:48.06,Rele:1,Set Point:70,Tempo:5819.93
Temp:48.13,Rele:1,Set Point:70,Tempo:5820.49
Temp:48.13,Rele:1,Set Point:70,Tempo:5821.05
Temp:48.13,Rele:1,Set Point:70,Tempo:5821.62
Temp:48.06,Rele:1,Set Point:70,Tempo:5822.18
Temp:48.06,Rele:1,Set Point:70,Tempo:5822.75
Temp:48.13,Rele:1,Set Point:70,Tempo:5823.31
Temp:48.13,Rele:1,Set Point:70,Tempo:5823.87
Temp:48.13,Rele:1,Set Point:70,Tempo:5824.44
Temp:48.06,Rele:1,Set Point:70,Tempo:5825.00
Temp:48.06,Rele:1,Set Point:70,Tempo:5825.56
Temp:48.06,Rele:1,Set Point:70,Tempo:5826.13
Temp:48.06,Rele:1,Set Point:70,Tempo:5826.69
Temp:48.06,Rele:1,Set Point:70,Tempo:5827.25
Temp:48.06,Rele:1,Set Point:70,Tempo:5827.82
Temp:48.06,Rele:1,Set Point:70,Tempo:5828.39
Temp:48.00,Rele:1,Set Point:70,Tempo:5828.95
Temp:48.06,Rele:1,Set Point:70,Tempo:5829.51
Temp:48.06,Rele:1,Set Point:70,Tempo:5830.08
Temp:48.06,Rele:1,Set Point:70,Tempo:5830.64
Temp:48.06,Rele:1,Set Point:70,Tempo:5831.20
Temp:48.06,Rele:1,Set Point:70,Tempo:5831.77
Temp:48.06,Rele:1,Set Point:70,Tempo:5832.33
Temp:48.00,Rele:1,Set Point:70,Tempo:5832.89
Temp:48.06,Rele:1,Set Point:70,Tempo:5833.46
Temp:48.06,Rele:1,Set Point:70,Tempo:5834.02
Temp:48.06,Rele:1,Set Point:70,Tempo:5834.59
Temp:48.06,Rele:1,Set Point:70,Tempo:5835.15
Temp:48.00,Rele:1,Set Point:70,Tempo:5835.71
Temp:48.06,Rele:1,Set Point:70,Tempo:5836.28
Temp:48.06,Rele:1,Set Point:70,Tempo:5836.84
Temp:48.06,Rele:1,Set Point:70,Tempo:5837.40
Temp:48.00,Rele:1,Set Point:70,Tempo:5837.97
Temp:48.06,Rele:1,Set Point:70,Tempo:5838.53
Temp:48.00,Rele:1,Set Point:70,Tempo:5839.10
Temp:48.00,Rele:1,Set Point:70,Tempo:5839.66
Temp:48.00,Rele:1,Set Point:70,Tempo:5840.22
Temp:48.00,Rele:1,Set Point:70,Tempo:5840.79
Temp:48.00,Rele:1,Set Point:70,Tempo:5841.35
Temp:48.00,Rele:1,Set Point:70,Tempo:5841.91
Temp:48.00,Rele:1,Set Point:70,Tempo:5842.48
Temp:48.00,Rele:1,Set Point:70,Tempo:5843.04
Temp:48.00,Rele:1,Set Point:70,Tempo:5843.60
Temp:48.00,Rele:1,Set Point:70,Tempo:5844.17
Temp:48.00,Rele:1,Set Point:70,Tempo:5844.73
Temp:48.00,Rele:1,Set Point:70,Tempo:5845.30
Temp:48.00,Rele:1,Set Point:70,Tempo:5845.86
Temp:48.00,Rele:1,Set Point:70,Tempo:5846.42
Temp:48.00,Rele:1,Set Point:70,Tempo:5846.99
Temp:48.00,Rele:1,Set Point:70,Tempo:5847.55
Temp:48.00,Rele:1,Set Point:70,Tempo:5848.11
Temp:48.00,Rele:1,Set Point:70,Tempo:5848.68
Temp:48.00,Rele:1,Set Point:70,Tempo:5849.24
Temp:48.00,Rele:1,Set Point:70,Tempo:5849.81
Temp:47.94,Rele:1,Set Point:70,Tempo:5850.37
Temp:48.00,Rele:1,Set Point:70,Tempo:5850.94
Temp:48.00,Rele:1,Set Point:70,Tempo:5851.50
Temp:48.00,Rele:1,Set Point:70,Tempo:5852.06
Temp:47.94,Rele:1,Set Point:70,Tempo:5852.62
Temp:47.94,Rele:1,Set Point:70,Tempo:5853.19
Temp:47.94,Rele:1,Set Point:70,Tempo:5853.75
Temp:47.94,Rele:1,Set Point:70,Tempo:5854.32
Temp:47.94,Rele:1,Set Point:70,Tempo:5854.88
Temp:47.94,Rele:1,Set Point:70,Tempo:5855.45
Temp:47.94,Rele:1,Set Point:70,Tempo:5856.01
Temp:47.94,Rele:1,Set Point:70,Tempo:5856.57
Temp:47.94,Rele:1,Set Point:70,Tempo:5857.14
Temp:47.94,Rele:1,Set Point:70,Tempo:5857.70
Temp:47.94,Rele:1,Set Point:70,Tempo:5858.26
Temp:47.94,Rele:1,Set Point:70,Tempo:5858.83
Temp:47.94,Rele:1,Set Point:70,Tempo:5859.39
Temp:47.94,Rele:1,Set Point:70,Tempo:5859.95
Temp:47.94,Rele:1,Set Point:70,Tempo:5860.52
Temp:47.94,Rele:1,Set Point:70,Tempo:5861.08
Temp:47.94,Rele:1,Set Point:70,Tempo:5861.65
Temp:47.94,Rele:1,Set Point:70,Tempo:5862.21
Temp:47.88,Rele:1,Set Point:70,Tempo:5862.77
Temp:47.94,Rele:1,Set Point:70,Tempo:5863.34
